238,1012,2021-07-04 00:00:00,25
183,264,2021-07-04 00:00:00,144
156,878,2021-07-04 00:00:00,63
135,757,2021-07-04 00:00:00,213
260,918,2021-07-04 00:00:00,124
9,979,2021-07-04 00:00:00,164
250,434,2021-07-04 00:00:00,7
225,375,2021-07-04 00:00:00,273
135,757,2021-07-04 00:00:00,213
294,1022,2021-07-04 00:00:00,76
71,601,2021-07-04 00:00:00,292
164,814,2021-07-04 00:00:00,22
357,499,2021-07-04 00:00:00,121
286,300,2021-07-04 00:00:00,30
89,769,2021-07-04 00:00:00,309
143,399,2021-07-04 00:00:00,285
204,590,2021-07-04 00:00:00,122
217,568,2021-07-04 00:00:00,169
291,298,2021-07-04 00:00:00,128
68,676,2021-07-04 00:00:00,293
278,464,2021-07-04 00:00:00,19
337,118,2021-07-04 00:00:00,306
51,254,2021-07-04 00:00:00,78
323,328,2021-07-04 00:00:00,312
163,166,2021-07-04 00:00:00,300
187,435,2021-07-04 00:00:00,35
154,875,2021-07-04 00:00:00,96
286,300,2021-07-04 00:00:00,161
204,564,2021-07-04 00:00:00,176
169,1008,2021-07-04 00:00:00,270
166,745,2021-07-04 00:00:00,266
286,300,2021-07-04 00:00:00,161
305,1091,2021-07-04 00:00:00,44
173,13,2021-07-04 00:00:00,233
61,1085,2021-07-04 00:00:00,143
90,368,2021-07-04 00:00:00,236
216,209,2021-07-04 00:00:00,24
154,433,2021-07-04 00:00:00,259
232,101,2021-07-04 00:00:00,222
265,137,2021-07-04 00:00:00,190
236,413,2021-07-04 00:00:00,8
163,575,2021-07-04 00:00:00,47
115,713,2021-07-04 00:00:00,13
364,592,2021-07-04 00:00:00,4
230,820,2021-07-04 00:00:00,11
217,568,2021-07-04 00:00:00,169
147,86,2021-07-04 00:00:00,235
304,929,2021-07-04 00:00:00,175
303,405,2021-07-04 00:00:00,31
22,570,2021-07-04 00:00:00,321
63,397,2021-07-04 00:00:00,225
49,612,2021-07-04 00:00:00,99
230,219,2021-07-04 00:00:00,91
64,646,2021-07-04 00:00:00,322
226,851,2021-07-04 00:00:00,49
337,118,2021-07-04 00:00:00,306
176,321,2021-07-04 00:00:00,185
22,570,2021-07-04 00:00:00,321
63,397,2021-07-04 00:00:00,198
9,179,2021-07-04 00:00:00,234
260,353,2021-07-04 00:00:00,102
358,113,2021-07-04 00:00:00,131
94,849,2021-07-04 00:00:00,20
96,874,2021-07-04 00:00:00,171
183,264,2021-07-04 00:00:00,144
38,201,2021-07-04 00:00:00,3
61,1085,2021-07-04 00:00:00,143
221,48,2021-07-04 00:00:00,60
354,1089,2021-07-04 00:00:00,308
330,173,2021-07-04 00:00:00,310
169,1008,2021-07-04 00:00:00,270
105,143,2021-07-04 00:00:00,159
66,649,2021-07-04 00:00:00,184
184,847,2021-07-04 00:00:00,189
68,563,2021-07-04 00:00:00,227
207,355,2021-07-04 00:00:00,291
220,245,2021-07-04 00:00:00,203
33,338,2021-07-04 00:00:00,81
330,173,2021-07-04 00:00:00,27
279,76,2021-07-04 00:00:00,127
345,267,2021-07-04 00:00:00,296
163,575,2021-07-04 00:00:00,71
338,139,2021-07-04 00:00:00,113
328,246,2021-07-04 00:00:00,295
39,600,2021-07-04 00:00:00,138
326,454,2021-07-04 00:00:00,155
107,453,2021-07-04 00:00:00,9
198,274,2021-07-04 00:00:00,18
220,245,2021-07-04 00:00:00,203
294,1022,2021-07-04 00:00:00,178
283,543,2021-07-04 00:00:00,94
91,886,2021-07-04 00:00:00,112
232,51,2021-07-04 00:00:00,38
163,575,2021-07-04 00:00:00,47
187,435,2021-07-04 00:00:00,35
345,267,2021-07-04 00:00:00,296
77,611,2021-07-04 00:00:00,92
65,403,2021-07-04 00:00:00,95
319,656,2021-07-04 00:00:00,319
284,4,2021-07-04 00:00:00,287
221,48,2021-07-04 00:00:00,148
38,201,2021-07-04 00:00:00,3
26,607,2021-07-04 00:00:00,163
183,264,2021-07-04 00:00:00,144
238,1012,2021-07-04 00:00:00,25
227,507,2021-07-04 00:00:00,279
110,1065,2021-07-04 00:00:00,195
287,1040,2021-07-04 00:00:00,12
270,447,2021-07-04 00:00:00,209
356,185,2021-07-04 00:00:00,281
291,298,2021-07-04 00:00:00,128
208,409,2021-07-04 00:00:00,98
138,474,2021-07-04 00:00:00,62
77,611,2021-07-04 00:00:00,48
207,355,2021-07-04 00:00:00,291
135,757,2021-07-04 00:00:00,213
75,149,2021-07-04 00:00:00,297
211,971,2021-07-04 00:00:00,193
150,470,2021-07-04 00:00:00,87
330,1062,2021-07-04 00:00:00,157
94,849,2021-07-04 00:00:00,20
66,277,2021-07-04 00:00:00,274
9,179,2021-07-04 00:00:00,234
183,264,2021-07-04 00:00:00,144
294,1022,2021-07-04 00:00:00,178
332,916,2021-07-04 00:00:00,207
227,507,2021-07-04 00:00:00,93
49,612,2021-07-04 00:00:00,99
20,240,2021-07-04 00:00:00,302
96,874,2021-07-04 00:00:00,171
279,815,2021-07-04 00:00:00,320
287,374,2021-07-04 00:00:00,61
102,688,2021-07-04 00:00:00,277
245,287,2021-07-04 00:00:00,53
232,101,2021-07-04 00:00:00,69
121,427,2021-07-04 00:00:00,110
260,353,2021-07-04 00:00:00,102
7,885,2021-07-04 00:00:00,174
319,562,2021-07-04 00:00:00,85
131,795,2021-07-04 00:00:00,221
113,362,2021-07-04 00:00:00,1
84,804,2021-07-04 00:00:00,315
337,118,2021-07-04 00:00:00,306
138,922,2021-07-04 00:00:00,284
225,375,2021-07-04 00:00:00,273
321,378,2021-07-04 00:00:00,118
311,812,2021-07-04 00:00:00,151
143,399,2021-07-04 00:00:00,285
28,809,2021-07-04 00:00:00,264
198,274,2021-07-04 00:00:00,18
65,403,2021-07-04 00:00:00,95
348,869,2021-07-04 00:00:00,15
232,101,2021-07-04 00:00:00,222
265,137,2021-07-04 00:00:00,190
227,507,2021-07-04 00:00:00,179
154,433,2021-07-04 00:00:00,259
246,573,2021-07-04 00:00:00,59
80,347,2021-07-04 00:00:00,196
236,413,2021-07-04 00:00:00,8
26,607,2021-07-04 00:00:00,223
287,67,2021-07-04 00:00:00,26
176,321,2021-07-04 00:00:00,185
38,201,2021-07-04 00:00:00,3
238,1012,2021-07-04 00:00:00,25
294,1022,2021-07-04 00:00:00,178
207,355,2021-07-04 00:00:00,243
115,713,2021-07-04 00:00:00,13
0,940,2021-07-04 00:00:00,29
248,515,2021-07-04 00:00:00,294
16,253,2021-07-04 00:00:00,68
362,461,2021-07-04 00:00:00,135
316,214,2021-07-04 00:00:00,156
71,601,2021-07-04 00:00:00,292
89,769,2021-07-04 00:00:00,309
179,581,2021-07-04 00:00:00,57
113,362,2021-07-04 00:00:00,1
164,814,2021-07-04 00:00:00,22
293,449,2021-07-04 00:00:00,75
181,138,2021-07-04 00:00:00,283
217,678,2021-07-04 00:00:00,6
131,788,2021-07-04 00:00:00,202
181,138,2021-07-04 00:00:00,283
71,601,2021-07-04 00:00:00,292
311,812,2021-07-04 00:00:00,267
313,84,2021-07-04 00:00:00,188
234,763,2021-07-04 00:00:00,17
188,0,2021-07-04 00:00:00,224
68,676,2021-07-04 00:00:00,293
174,707,2021-07-04 00:00:00,278
17,728,2021-07-04 00:00:00,313
164,223,2021-07-04 00:00:00,125
225,375,2021-07-04 00:00:00,149
172,791,2021-07-04 00:00:00,150
303,405,2021-07-04 00:00:00,31
128,806,2021-07-04 00:00:00,205
270,447,2021-07-04 00:00:00,209
207,355,2021-07-04 00:00:00,243
323,328,2021-07-04 00:00:00,23
56,637,2021-07-04 00:00:00,307
346,677,2021-07-04 00:00:00,114
332,916,2021-07-04 00:00:00,207
77,611,2021-07-04 00:00:00,48
61,142,2021-07-04 00:00:00,271
257,446,2021-07-04 00:00:00,77
38,201,2021-07-04 00:00:00,186
215,479,2021-07-04 00:00:00,215
190,572,2021-07-04 00:00:00,133
221,48,2021-07-04 00:00:00,60
100,5,2021-07-04 00:00:00,160
94,849,2021-07-04 00:00:00,20
174,707,2021-07-04 00:00:00,278
279,76,2021-07-04 00:00:00,127
323,328,2021-07-04 00:00:00,23
154,596,2021-07-04 00:00:00,250
323,328,2021-07-04 00:00:00,312
63,351,2021-07-04 00:00:00,129
61,961,2021-07-04 00:00:00,74
355,927,2021-07-04 00:00:00,237
348,869,2021-07-04 00:00:00,15
187,435,2021-07-04 00:00:00,35
322,864,2021-07-04 00:00:00,288
227,507,2021-07-04 00:00:00,93
35,279,2021-07-04 00:00:00,40
217,568,2021-07-04 00:00:00,228
281,202,2021-07-04 00:00:00,52
156,878,2021-07-04 00:00:00,63
153,391,2021-07-04 00:00:00,73
287,1040,2021-07-04 00:00:00,12
211,971,2021-07-04 00:00:00,314
259,1045,2021-07-04 00:00:00,32
326,454,2021-07-04 00:00:00,155
164,223,2021-07-04 00:00:00,125
293,449,2021-07-04 00:00:00,75
358,113,2021-07-04 00:00:00,131
9,179,2021-07-04 00:00:00,234
138,922,2021-07-04 00:00:00,284
287,1040,2021-07-04 00:00:00,12
279,815,2021-07-04 00:00:00,320
8,1067,2021-07-04 00:00:00,232
303,405,2021-07-04 00:00:00,153
302,683,2021-07-04 00:00:00,206
279,815,2021-07-04 00:00:00,320
283,543,2021-07-04 00:00:00,94
174,707,2021-07-04 00:00:00,278
89,769,2021-07-04 00:00:00,309
278,464,2021-07-04 00:00:00,100
169,609,2021-07-04 00:00:00,107
18,197,2021-07-04 00:00:00,46
227,507,2021-07-04 00:00:00,279
188,0,2021-07-04 00:00:00,224
311,812,2021-07-04 00:00:00,267
24,556,2021-07-04 00:00:00,316
234,763,2021-07-04 00:00:00,17
338,139,2021-07-04 00:00:00,113
175,1017,2021-07-04 00:00:00,147
138,474,2021-07-04 00:00:00,62
287,1040,2021-07-04 00:00:00,142
131,795,2021-07-04 00:00:00,221
323,328,2021-07-04 00:00:00,23
217,568,2021-07-04 00:00:00,228
311,812,2021-07-04 00:00:00,151
260,353,2021-07-04 00:00:00,102
190,572,2021-07-04 00:00:00,133
20,240,2021-07-04 00:00:00,302
207,355,2021-07-04 00:00:00,243
80,347,2021-07-04 00:00:00,196
166,745,2021-07-04 00:00:00,266
337,118,2021-07-04 00:00:00,306
89,769,2021-07-04 00:00:00,309
71,601,2021-07-04 00:00:00,292
18,197,2021-07-04 00:00:00,46
294,1022,2021-07-04 00:00:00,76
88,480,2021-07-04 00:00:00,249
35,279,2021-07-04 00:00:00,276
251,635,2021-07-04 00:00:00,258
90,368,2021-07-04 00:00:00,236
138,474,2021-07-04 00:00:00,62
150,470,2021-07-04 00:00:00,87
355,927,2021-07-04 00:00:00,237
323,328,2021-07-04 00:00:00,23
164,814,2021-07-04 00:00:00,22
246,573,2021-07-04 00:00:00,14
338,139,2021-07-04 00:00:00,113
24,556,2021-07-04 00:00:00,316
300,718,2021-07-04 00:00:00,253
358,113,2021-07-04 00:00:00,131
227,507,2021-07-04 00:00:00,179
42,667,2021-07-04 00:00:00,170
234,763,2021-07-04 00:00:00,17
91,886,2021-07-04 00:00:00,112
77,611,2021-07-04 00:00:00,92
357,1023,2021-07-04 00:00:00,298
351,963,2021-07-04 00:00:00,103
157,1077,2021-07-04 00:00:00,254
347,619,2021-07-04 00:00:00,158
265,551,2021-07-04 00:00:00,162
293,449,2021-07-04 00:00:00,75
19,897,2021-07-04 00:00:00,226
35,279,2021-07-04 00:00:00,40
286,300,2021-07-04 00:00:00,30
144,1087,2021-07-04 00:00:00,28
169,1008,2021-07-04 00:00:00,270
66,277,2021-07-04 00:00:00,274
328,246,2021-07-04 00:00:00,295
38,201,2021-07-04 00:00:00,3
9,979,2021-07-04 00:00:00,164
300,997,2021-07-04 00:00:00,58
304,764,2021-07-04 00:00:00,109
303,405,2021-07-04 00:00:00,153
65,403,2021-07-04 00:00:00,95
258,901,2021-07-04 00:00:00,246
124,6,2021-07-04 00:00:00,265
22,1001,2021-07-04 00:00:00,154
86,42,2021-07-04 00:00:00,82
53,998,2021-07-04 00:00:00,132
42,667,2021-07-04 00:00:00,170
232,51,2021-07-04 00:00:00,38
153,391,2021-07-04 00:00:00,73
231,1086,2021-07-04 00:00:00,120
100,5,2021-07-04 00:00:00,160
232,101,2021-07-04 00:00:00,222
234,763,2021-07-04 00:00:00,17
65,403,2021-07-04 00:00:00,95
279,815,2021-07-04 00:00:00,320
150,470,2021-07-04 00:00:00,87
245,287,2021-07-04 00:00:00,53
91,396,2021-07-04 00:00:00,80
358,1070,2021-07-04 00:00:00,166
294,1022,2021-07-04 00:00:00,178
232,51,2021-07-04 00:00:00,39
61,961,2021-07-04 00:00:00,43
154,596,2021-07-04 00:00:00,250
8,1067,2021-07-04 00:00:00,232
104,921,2021-07-04 00:00:00,272
51,254,2021-07-04 00:00:00,78
356,185,2021-07-04 00:00:00,281
355,927,2021-07-04 00:00:00,237
7,885,2021-07-04 00:00:00,174
131,795,2021-07-04 00:00:00,221
19,897,2021-07-04 00:00:00,226
303,405,2021-07-04 00:00:00,31
211,971,2021-07-04 00:00:00,314
354,1089,2021-07-04 00:00:00,308
338,139,2021-07-04 00:00:00,113
117,216,2021-07-04 00:00:00,89
227,507,2021-07-04 00:00:00,93
176,321,2021-07-04 00:00:00,238
234,763,2021-07-04 00:00:00,17
2,451,2021-07-04 00:00:00,66
163,575,2021-07-04 00:00:00,71
176,321,2021-07-04 00:00:00,185
105,143,2021-07-04 00:00:00,159
300,997,2021-07-04 00:00:00,58
184,847,2021-07-04 00:00:00,189
208,409,2021-07-04 00:00:00,98
232,101,2021-07-04 00:00:00,69
38,201,2021-07-04 00:00:00,186
102,230,2021-07-04 00:00:00,262
300,997,2021-07-04 00:00:00,58
246,573,2021-07-04 00:00:00,59
38,201,2021-07-04 00:00:00,3
281,202,2021-07-04 00:00:00,52
225,375,2021-07-04 00:00:00,149
305,1091,2021-07-04 00:00:00,44
49,612,2021-07-04 00:00:00,99
66,649,2021-07-04 00:00:00,183
107,453,2021-07-04 00:00:00,9
337,118,2021-07-04 00:00:00,306
221,48,2021-07-04 00:00:00,60
260,353,2021-07-04 00:00:00,102
173,13,2021-07-04 00:00:00,233
38,201,2021-07-04 00:00:00,3
164,223,2021-07-04 00:00:00,125
38,201,2021-07-04 00:00:00,186
18,197,2021-07-04 00:00:00,46
84,860,2021-07-04 00:00:00,21
342,136,2021-07-04 00:00:00,251
90,768,2021-07-04 00:00:00,210
14,926,2021-07-04 00:00:00,84
35,279,2021-07-04 00:00:00,276
355,152,2021-07-04 00:00:00,111
330,173,2021-07-04 00:00:00,27
89,769,2021-07-04 00:00:00,231
190,572,2021-07-04 00:00:00,133
65,403,2021-07-04 00:00:00,95
112,557,2021-07-04 00:00:00,33
61,961,2021-07-04 00:00:00,43
326,454,2021-07-04 00:00:00,155
334,735,2021-07-04 00:00:00,214
129,873,2021-07-04 00:00:00,152
61,1085,2021-07-04 00:00:00,143
84,804,2021-07-04 00:00:00,315
304,764,2021-07-04 00:00:00,109
87,603,2021-07-04 00:00:00,88
169,609,2021-07-04 00:00:00,107
232,101,2021-07-04 00:00:00,69
347,619,2021-07-04 00:00:00,158
9,979,2021-07-04 00:00:00,164
265,137,2021-07-04 00:00:00,97
362,461,2021-07-04 00:00:00,135
181,138,2021-07-04 00:00:00,283
330,173,2021-07-04 00:00:00,27
351,963,2021-07-04 00:00:00,103
238,1012,2021-07-04 00:00:00,25
100,5,2021-07-04 00:00:00,160
147,86,2021-07-04 00:00:00,235
227,507,2021-07-04 00:00:00,179
217,568,2021-07-04 00:00:00,169
33,338,2021-07-04 00:00:00,81
362,461,2021-07-04 00:00:00,135
68,563,2021-07-04 00:00:00,227
43,930,2021-07-04 00:00:00,200
174,224,2021-07-04 00:00:00,104
232,101,2021-07-04 00:00:00,222
260,353,2021-07-04 00:00:00,102
293,449,2021-07-04 00:00:00,75
144,465,2021-07-04 00:00:00,199
77,611,2021-07-04 00:00:00,48
131,788,2021-07-04 00:00:00,202
128,806,2021-07-04 00:00:00,205
61,961,2021-07-04 00:00:00,74
287,1040,2021-07-04 00:00:00,142
313,84,2021-07-04 00:00:00,188
234,763,2021-07-04 00:00:00,17
14,926,2021-07-04 00:00:00,84
300,718,2021-07-04 00:00:00,253
221,48,2021-07-04 00:00:00,60
227,507,2021-07-04 00:00:00,93
27,425,2021-07-04 00:00:00,311
84,860,2021-07-04 00:00:00,21
112,557,2021-07-04 00:00:00,33
345,267,2021-07-04 00:00:00,296
33,123,2021-07-04 00:00:00,167
113,1042,2021-07-04 00:00:00,67
303,405,2021-07-04 00:00:00,31
221,48,2021-07-04 00:00:00,60
164,1058,2021-07-04 00:00:00,247
281,202,2021-07-04 00:00:00,52
279,815,2021-07-04 00:00:00,320
49,612,2021-07-04 00:00:00,99
75,884,2021-07-04 00:00:00,245
131,795,2021-07-04 00:00:00,221
113,1042,2021-07-04 00:00:00,123
319,656,2021-07-04 00:00:00,261
46,638,2021-07-04 00:00:00,115
131,795,2021-07-04 00:00:00,221
351,762,2021-07-04 00:00:00,211
164,223,2021-07-04 00:00:00,125
96,712,2021-07-04 00:00:00,172
303,569,2021-07-04 00:00:00,37
66,649,2021-07-04 00:00:00,183
89,769,2021-07-04 00:00:00,309
250,68,2021-07-04 00:00:00,130
41,951,2021-07-04 00:00:00,299
33,338,2021-07-04 00:00:00,81
63,397,2021-07-04 00:00:00,198
313,84,2021-07-04 00:00:00,188
313,84,2021-07-04 00:00:00,317
6,111,2021-07-04 00:00:00,303
304,929,2021-07-04 00:00:00,175
14,654,2021-07-04 00:00:00,208
351,963,2021-07-04 00:00:00,103
173,13,2021-07-04 00:00:00,233
41,951,2021-07-04 00:00:00,299
198,274,2021-07-04 00:00:00,18
174,224,2021-07-04 00:00:00,104
113,1042,2021-07-04 00:00:00,67
300,997,2021-07-04 00:00:00,2
61,961,2021-07-04 00:00:00,74
278,464,2021-07-04 00:00:00,100
281,937,2021-07-04 00:00:00,256
39,600,2021-07-04 00:00:00,138
190,572,2021-07-04 00:00:00,133
63,397,2021-07-04 00:00:00,225
279,76,2021-07-04 00:00:00,127
228,306,2021-07-04 00:00:00,134
349,797,2021-07-04 00:00:00,105
18,197,2021-07-04 00:00:00,46
345,267,2021-07-04 00:00:00,296
84,804,2021-07-04 00:00:00,315
311,812,2021-07-04 00:00:00,267
123,18,2021-07-04 00:00:00,86
265,137,2021-07-04 00:00:00,97
289,726,2021-07-04 00:00:00,51
166,134,2021-07-04 00:00:00,248
334,735,2021-07-04 00:00:00,214
159,629,2021-07-04 00:00:00,255
299,50,2021-07-04 00:00:00,244
287,1040,2021-07-04 00:00:00,12
227,507,2021-07-04 00:00:00,179
205,1082,2021-07-04 00:00:00,72
130,1076,2021-07-04 00:00:00,230
279,76,2021-07-04 00:00:00,127
174,224,2021-07-04 00:00:00,104
364,592,2021-07-04 00:00:00,4
174,707,2021-07-04 00:00:00,278
104,29,2021-07-04 00:00:00,136
356,185,2021-07-04 00:00:00,281
42,667,2021-07-04 00:00:00,170
33,338,2021-07-04 00:00:00,81
218,673,2021-07-04 00:00:00,146
265,137,2021-07-04 00:00:00,190
130,1076,2021-07-04 00:00:00,230
188,0,2021-07-04 00:00:00,224
180,406,2021-07-04 00:00:00,269
63,397,2021-07-04 00:00:00,225
265,551,2021-07-04 00:00:00,162
28,809,2021-07-04 00:00:00,264
305,1091,2021-07-04 00:00:00,44
345,267,2021-07-04 00:00:00,296
260,918,2021-07-04 00:00:00,124
260,918,2021-07-04 00:00:00,124
2,755,2021-07-04 00:00:00,0
38,201,2021-07-04 00:00:00,3
232,101,2021-07-04 00:00:00,222
265,551,2021-07-04 00:00:00,162
174,707,2021-07-04 00:00:00,278
251,635,2021-07-04 00:00:00,258
105,143,2021-07-04 00:00:00,159
102,688,2021-07-04 00:00:00,277
232,101,2021-07-04 00:00:00,173
356,920,2021-07-04 00:00:00,10
190,572,2021-07-04 00:00:00,133
131,795,2021-07-04 00:00:00,221
294,1022,2021-07-04 00:00:00,76
334,735,2021-07-04 00:00:00,214
136,177,2021-07-04 00:00:00,239
20,240,2021-07-04 00:00:00,302
286,300,2021-07-04 00:00:00,161
53,998,2021-07-04 00:00:00,132
20,147,2021-07-04 00:00:00,64
124,6,2021-07-04 00:00:00,50
278,464,2021-07-04 00:00:00,100
9,179,2021-07-04 00:00:00,234
259,1045,2021-07-04 00:00:00,32
84,804,2021-07-04 00:00:00,315
33,338,2021-07-04 00:00:00,81
63,351,2021-07-04 00:00:00,129
227,507,2021-07-04 00:00:00,179
342,685,2021-07-04 00:00:00,180
211,971,2021-07-04 00:00:00,314
286,300,2021-07-04 00:00:00,161
136,177,2021-07-04 00:00:00,239
287,67,2021-07-04 00:00:00,26
94,849,2021-07-04 00:00:00,79
131,788,2021-07-04 00:00:00,202
303,569,2021-07-04 00:00:00,37
102,230,2021-07-04 00:00:00,262
28,809,2021-07-04 00:00:00,264
276,7,2021-07-04 00:00:00,83
102,688,2021-07-04 00:00:00,277
211,971,2021-07-04 00:00:00,193
111,653,2021-07-04 00:00:00,290
39,600,2021-07-04 00:00:00,138
46,638,2021-07-04 00:00:00,115
287,67,2021-07-04 00:00:00,26
358,113,2021-07-04 00:00:00,131
179,510,2021-07-04 00:00:00,318
287,1040,2021-07-04 00:00:00,142
218,673,2021-07-04 00:00:00,146
205,877,2021-07-04 00:00:00,260
216,209,2021-07-04 00:00:00,24
250,434,2021-07-04 00:00:00,7
328,246,2021-07-04 00:00:00,295
207,355,2021-07-04 00:00:00,243
227,507,2021-07-04 00:00:00,279
289,726,2021-07-04 00:00:00,51
59,703,2021-07-04 00:00:00,56
311,812,2021-07-04 00:00:00,151
287,1040,2021-07-04 00:00:00,142
131,788,2021-07-04 00:00:00,202
270,282,2021-07-04 00:00:00,65
75,149,2021-07-04 00:00:00,220
115,713,2021-07-04 00:00:00,13
346,677,2021-07-04 00:00:00,114
216,209,2021-07-04 00:00:00,24
328,246,2021-07-04 00:00:00,295
84,860,2021-07-04 00:00:00,21
14,926,2021-07-04 00:00:00,84
246,573,2021-07-04 00:00:00,14
323,328,2021-07-04 00:00:00,23
33,123,2021-07-04 00:00:00,167
217,568,2021-07-04 00:00:00,228
281,937,2021-07-04 00:00:00,256
63,351,2021-07-04 00:00:00,129
188,0,2021-07-04 00:00:00,224
174,224,2021-07-04 00:00:00,104
169,609,2021-07-04 00:00:00,107
286,300,2021-07-04 00:00:00,161
358,113,2021-07-04 00:00:00,131
183,264,2021-07-04 00:00:00,144
64,646,2021-07-04 00:00:00,322
63,351,2021-07-04 00:00:00,129
197,312,2021-07-04 00:00:00,263
215,479,2021-07-04 00:00:00,215
342,136,2021-07-04 00:00:00,251
96,874,2021-07-04 00:00:00,171
311,812,2021-07-04 00:00:00,151
238,367,2021-07-04 00:00:00,201
67,280,2021-07-04 00:00:00,282
104,29,2021-07-04 00:00:00,136
33,338,2021-07-04 00:00:00,81
208,409,2021-07-04 00:00:00,98
265,551,2021-07-04 00:00:00,162
51,254,2021-07-04 00:00:00,78
169,1008,2021-07-04 00:00:00,270
323,328,2021-07-04 00:00:00,312
221,48,2021-07-04 00:00:00,60
75,884,2021-07-04 00:00:00,245
104,921,2021-07-04 00:00:00,272
291,298,2021-07-04 00:00:00,128
0,940,2021-07-04 00:00:00,29
270,282,2021-07-04 00:00:00,65
166,745,2021-07-04 00:00:00,266
221,48,2021-07-04 00:00:00,148
144,1087,2021-07-04 00:00:00,28
265,551,2021-07-04 00:00:00,162
51,254,2021-07-04 00:00:00,78
144,465,2021-07-04 00:00:00,199
174,707,2021-07-04 00:00:00,278
107,453,2021-07-04 00:00:00,9
319,656,2021-07-04 00:00:00,319
265,137,2021-07-04 00:00:00,97
173,666,2021-07-04 00:00:00,323
153,391,2021-07-04 00:00:00,73
322,864,2021-07-04 00:00:00,288
319,656,2021-07-04 00:00:00,261
227,507,2021-07-04 00:00:00,179
147,86,2021-07-04 00:00:00,235
188,0,2021-07-04 00:00:00,224
333,72,2021-07-04 00:00:00,137
287,67,2021-07-04 00:00:00,26
68,563,2021-07-04 00:00:00,227
342,136,2021-07-04 00:00:00,251
6,111,2021-07-04 00:00:00,303
294,1022,2021-07-04 00:00:00,76
41,951,2021-07-04 00:00:00,299
300,997,2021-07-04 00:00:00,58
9,979,2021-07-04 00:00:00,164
304,764,2021-07-04 00:00:00,109
22,1001,2021-07-04 00:00:00,154
330,173,2021-07-04 00:00:00,106
75,149,2021-07-04 00:00:00,297
300,997,2021-07-04 00:00:00,2
313,84,2021-07-04 00:00:00,188
138,922,2021-07-04 00:00:00,284
174,224,2021-07-04 00:00:00,104
274,955,2021-07-04 00:00:00,252
180,406,2021-07-04 00:00:00,269
129,873,2021-07-04 00:00:00,152
