202,4,85
205,5,72
74,5,0
142,2,72
188,3,1
17,2,32
84,4,64
253,4,15
60,3,17
93,3,94
311,1,33
21,4,38
33,1,3
296,2,16
167,4,4
67,1,5
31,2,78
60,3,17
247,5,28
52,4,47
320,3,49
99,5,53
245,2,45
221,1,92
123,1,21
261,4,7
115,4,33
221,2,92
211,4,64
125,1,59
172,3,50
37,4,72
183,5,5
309,2,9
130,2,10
299,5,101
81,2,11
198,4,5
188,3,1
317,1,67
303,1,23
175,2,55
208,2,64
103,2,50
233,1,33
299,1,101
18,1,31
104,1,61
67,1,5
2,3,10
74,2,0
100,1,70
256,4,35
138,1,77
133,3,58
225,1,19
127,2,69
134,5,100
105,1,62
46,2,66
296,4,16
315,3,49
267,5,21
86,5,35
97,1,76
51,4,49
248,4,81
214,3,62
255,3,27
244,4,58
12,5,72
179,1,23
72,1,34
230,2,41
127,5,69
104,3,61
4,1,70
278,1,10
136,5,74
281,3,34
170,5,89
81,3,11
146,3,15
190,4,70
230,2,41
224,4,51
269,4,38
225,4,19
162,5,36
264,4,77
44,1,33
296,2,16
124,4,2
124,3,2
0,1,74
3,2,14
222,3,55
162,3,36
278,1,10
258,1,42
159,4,68
277,2,72
173,4,70
10,1,58
133,3,58
221,5,92
76,5,0
214,3,62
239,3,13
302,3,32
161,3,84
132,5,82
64,3,5
50,1,44
100,2,70
234,1,76
32,2,58
315,3,49
81,2,11
129,2,5
179,1,23
180,3,66
314,5,85
161,2,84
239,5,13
26,5,72
79,3,17
202,5,85
37,5,72
262,2,32
264,3,77
83,2,43
277,2,72
193,1,23
290,3,82
138,2,77
115,3,33
26,3,72
131,2,34
318,3,93
142,5,72
146,5,15
260,3,77
24,3,88
7,3,45
295,3,28
243,5,36
279,5,58
51,4,49
56,1,10
151,2,63
142,4,72
202,4,85
65,4,95
220,2,42
13,5,19
114,1,51
24,4,88
295,4,28
21,2,38
84,3,64
14,5,22
23,2,34
167,5,4
228,1,9
256,1,35
129,3,5
224,4,51
104,5,61
107,3,4
161,2,84
131,4,34
144,5,36
322,1,33
129,3,5
263,1,62
215,5,24
251,1,64
171,2,89
151,4,63
201,3,79
282,2,22
136,5,74
81,2,11
98,3,96
162,4,36
78,1,30
270,5,23
312,2,71
60,5,17
245,5,45
272,4,46
128,1,53
29,5,5
65,1,95
266,4,42
148,1,11
28,1,11
162,5,36
78,2,30
199,2,30
278,1,10
9,2,24
319,5,84
97,3,76
323,4,33
73,5,5
288,2,48
261,2,7
179,3,23
235,5,49
224,5,51
137,2,14
26,4,72
227,4,17
251,3,64
303,4,23
76,3,0
299,4,101
58,3,22
164,2,70
109,1,76
154,3,83
106,2,59
297,5,77
2,2,10
188,4,1
284,2,38
104,4,61
252,4,16
269,5,38
152,1,74
305,3,53
211,4,64
40,3,74
293,2,17
209,3,19
90,5,78
156,1,76
171,5,89
169,5,1
148,1,11
233,5,33
230,4,41
278,1,10
131,4,34
7,1,45
37,5,72
56,2,10
281,4,34
91,2,5
285,3,35
185,2,23
27,4,71
315,2,49
274,5,19
159,2,68
250,4,61
154,3,83
272,3,46
164,1,70
136,5,74
265,5,73
226,4,43
208,1,64
99,4,53
252,1,16
177,2,46
142,4,72
146,2,15
94,4,10
22,1,28
25,5,72
311,4,33
210,4,84
127,3,69
64,1,5
273,4,35
2,2,10
61,1,79
295,2,28
299,3,101
53,1,85
21,3,38
71,2,13
86,1,35
150,5,84
232,2,25
288,3,48
66,5,60
53,5,85
118,3,72
117,4,86
143,5,45
152,1,74
187,1,2
49,1,33
69,5,24
264,3,77
26,1,72
306,5,97
259,4,45
103,2,50
239,1,13
6,5,85
201,5,79
189,4,23
265,5,73
266,5,42
161,1,84
314,4,85
262,2,32
30,3,34
183,3,5
256,1,35
17,1,32
144,2,36
192,1,21
28,3,11
65,5,95
196,5,80
119,1,73
196,5,80
53,1,85
101,1,90
296,5,16
99,1,53
215,2,24
172,4,50
154,5,83
144,1,36
302,5,32
174,4,90
94,3,10
143,5,45
31,1,78
239,2,13
181,3,85
295,1,28
163,1,13
165,1,53
59,2,10
243,1,36
265,1,73
29,5,5
221,3,92
52,2,47
307,5,29
49,1,33
133,2,58
129,4,5
241,2,32
25,3,72
215,4,24
8,5,101
102,5,32
13,2,19
42,1,70
241,1,32
19,2,76
71,4,13
218,2,76
143,2,45
315,5,49
65,2,95
220,2,42
239,3,13
203,2,2
172,3,50
314,3,85
168,3,15
151,1,63
71,5,13
211,2,64
157,3,100
72,2,34
42,3,70
18,5,31
271,4,60
243,3,36
214,5,62
281,2,34
255,1,27
127,2,69
270,2,23
118,3,72
116,2,51
44,1,33
109,3,76
264,4,77
211,1,64
4,1,70
135,1,18
51,4,49
105,1,62
219,1,72
215,3,24
34,1,23
108,4,18
66,2,60
323,2,33
226,5,43
53,5,85
113,5,19
166,5,16
174,2,90
291,1,36
243,2,36
67,5,5
2,5,10
152,3,74
53,1,85
27,1,71
215,5,24
7,3,45
274,5,19
135,4,18
309,3,9
235,3,49
228,2,9
64,3,5
123,1,21
272,3,46
239,3,13
149,2,88
267,5,21
33,1,3
48,4,37
49,2,33
27,2,71
103,5,50
54,1,13
214,1,62
47,5,1
314,4,85
20,5,84
14,4,22
18,5,31
314,5,85
251,2,64
290,1,82
144,1,36
59,1,10
203,4,2
289,3,25
223,4,8
190,4,70
292,4,2
302,2,32
194,4,58
153,5,49
45,5,46
306,1,97
46,2,66
92,4,10
23,4,34
285,3,35
305,1,53
234,1,76
283,1,84
43,1,52
159,3,68
264,5,77
174,3,90
258,2,42
35,2,61
299,1,101
234,4,76
318,4,93
103,4,50
301,5,23
48,4,37
289,2,25
235,5,49
48,4,37
263,5,62
119,4,73
165,2,53
250,2,61
81,5,11
232,5,25
305,3,53
123,1,21
89,2,69
291,2,36
153,5,49
212,1,4
283,3,84
20,1,84
210,3,84
124,3,2
102,2,32
52,5,47
118,2,72
104,4,61
6,2,85
97,4,76
21,4,38
161,3,84
259,5,45
14,5,22
27,1,71
123,3,21
202,1,85
295,4,28
205,2,72
255,4,27
198,1,5
291,3,36
74,2,0
134,3,100
240,2,34
128,4,53
109,3,76
274,4,19
105,4,62
66,2,60
11,2,26
260,3,77
212,4,4
208,4,64
156,1,76
68,3,5
177,4,46
114,5,51
51,5,49
3,1,14
95,2,101
322,4,33
42,5,70
23,2,34
118,3,72
24,5,88
30,4,34
242,1,87
78,3,30
58,3,22
71,1,13
149,2,88
163,1,13
75,5,16
219,4,72
265,3,73
32,3,58
55,5,14
33,4,3
259,5,45
193,1,23
159,5,68
275,2,65
100,3,70
80,5,60
109,5,76
123,5,21
210,1,84
229,2,80
122,2,45
105,3,62
95,2,101
43,3,52
128,3,53
82,3,32
283,1,84
118,5,72
182,4,44
56,4,10
262,2,32
146,4,15
239,3,13
24,1,88
101,4,90
239,3,13
75,5,16
262,4,32
21,3,38
136,4,74
189,2,23
107,1,4
139,2,58
251,2,64
37,4,72
181,3,85
100,3,70
136,3,74
30,5,34
94,5,10
324,4,90
165,1,53
92,4,10
268,3,55
161,5,84
269,5,38
208,1,64
151,5,63
209,1,19
262,5,32
151,5,63
234,1,76
213,4,35
203,4,2
136,3,74
22,2,28
224,5,51
113,5,19
93,2,94
7,4,45
217,4,101
200,1,86
170,1,89
89,3,69
238,1,67
58,5,22
284,5,38
94,5,10
112,4,58
42,2,70
155,3,84
2,1,10
322,5,33
305,4,53
162,2,36
6,4,85
143,5,45
125,1,59
281,4,34
316,5,93
116,2,51
153,4,49
148,5,11
168,3,15
109,5,76
6,2,85
94,1,10
167,1,4
293,4,17
320,2,49
212,4,4
207,5,101
43,4,52
199,1,30
87,2,68
151,3,63
225,3,19
265,4,73
116,5,51
316,5,93
293,4,17
272,2,46
243,3,36
251,3,64
15,1,70
12,5,72
50,5,44
196,4,80
135,2,18
179,5,23
174,2,90
84,3,64
277,2,72
80,3,60
48,5,37
71,2,13
114,1,51
237,2,38
257,4,96
105,1,62
259,4,45
189,5,23
259,3,45
247,3,28
145,3,57
286,3,70
171,5,89
249,3,54
58,1,22
235,2,49
130,1,10
17,2,32
22,5,28
235,3,49
112,2,58
210,4,84
274,5,19
100,2,70
203,4,2
164,4,70
209,3,19
196,4,80
154,3,83
45,1,46
280,4,45
2,3,10
98,3,96
257,1,96
202,4,85
189,3,23
212,2,4
271,1,60
289,3,25
74,4,0
272,4,46
16,5,26
189,4,23
126,3,16
315,5,49
201,5,79
75,3,16
40,1,74
218,4,76
123,4,21
7,4,45
99,1,53
39,4,70
44,2,33
73,5,5
73,4,5
307,5,29
43,5,52
23,3,34
198,2,5
13,3,19
225,3,19
106,4,59
152,4,74
114,4,51
205,4,72
206,1,29
21,4,38
33,5,3
253,4,15
111,4,35
204,1,4
199,1,30
228,4,9
163,4,13
277,2,72
92,5,10
171,3,89
290,5,82
27,2,71
38,1,70
135,3,18
139,3,58
139,1,58
20,5,84
299,1,101
105,2,62
280,2,45
105,4,62
6,5,85
228,5,9
190,4,70
16,2,26
275,5,65
212,3,4
114,2,51
324,5,90
65,1,95
220,5,42
207,4,101
154,3,83
273,5,35
269,1,38
69,3,24
273,1,35
255,1,27
233,1,33
148,2,11
292,1,2
62,3,15
266,2,42
198,4,5
121,3,13
280,1,45
260,4,77
117,3,86
73,1,5
78,5,30
67,1,5
60,4,17
269,5,38
165,1,53
143,4,45
133,2,58
40,3,74
283,3,84
178,3,0
18,5,31
16,2,26
5,2,10
149,4,88
155,5,84
236,2,77
273,5,35
224,4,51
66,4,60
211,1,64
255,3,27
201,2,79
288,1,48
316,4,93
198,2,5
31,2,78
89,4,69
272,4,46
288,2,48
188,3,1
256,1,35
141,2,88
141,1,88
296,1,16
193,4,23
38,3,70
251,2,64
226,3,43
209,1,19
221,1,92
93,3,94
286,2,70
240,1,34
197,4,82
181,1,85
20,4,84
271,5,60
46,5,66
25,3,72
199,3,30
178,2,0
123,1,21
193,3,23
288,3,48
80,1,60
260,2,77
196,4,80
307,1,29
19,5,76
65,5,95
132,4,82
249,3,54
290,4,82
254,2,4
265,1,73
19,3,76
153,1,49
263,2,62
183,5,5
280,3,45
127,1,69
64,4,5
315,1,49
229,1,80
174,4,90
209,1,19
13,3,19
68,1,5
21,2,38
316,5,93
29,5,5
63,3,74
59,1,10
270,3,23
233,2,33
54,3,13
62,2,15
255,5,27
90,2,78
227,5,17
186,3,91
193,4,23
35,2,61
78,4,30
302,1,32
51,4,49
14,3,22
43,1,52
284,5,38
87,5,68
203,3,2
111,5,35
60,2,17
216,5,38
32,2,58
171,1,89
215,5,24
309,4,9
190,2,70
233,5,33
4,5,70
211,2,64
117,4,86
67,4,5
226,1,43
131,1,34
220,4,42
319,4,84
32,4,58
187,3,2
269,3,38
111,2,35
290,4,82
324,4,90
109,3,76
289,1,25
169,5,1
201,5,79
137,4,14
257,2,96
41,1,35
213,3,35
45,4,46
257,2,96
97,3,76
215,5,24
165,5,53
4,2,70
162,4,36
34,2,23
154,3,83
43,5,52
71,5,13
129,2,5
271,5,60
117,3,86
259,3,45
93,3,94
191,5,64
149,3,88
14,2,22
11,3,26
293,3,17
265,3,73
4,2,70
213,1,35
205,5,72
50,1,44
241,3,32
120,1,77
110,1,101
260,2,77
286,2,70
283,3,84
129,4,5
320,1,49
101,3,90
20,1,84
211,3,64
110,1,101
213,3,35
101,3,90
162,2,36
291,4,36
94,4,10
22,1,28
318,1,93
278,2,10
299,4,101
271,3,60
290,3,82
312,4,71
77,3,32
289,4,25
140,2,30
285,1,35
229,2,80
238,3,67
19,5,76
19,3,76
293,1,17
255,1,27
112,1,58
179,5,23
225,1,19
24,3,88
118,2,72
40,3,74
