486,366,79
487,13,70
488,154,53
489,101,11
490,334,65
491,326,101
492,33,31
493,162,68
494,304,85
495,392,54
496,74,0
497,370,98
498,392,100
499,35,76
500,301,64
501,380,15
502,261,82
503,198,21
504,85,87
505,206,84
506,125,72
507,378,8
508,174,67
509,25,59
510,215,25
511,113,54
512,142,40
513,36,77
514,397,46
515,93,93
516,301,96
517,382,75
518,70,63
519,157,77
520,34,71
521,61,17
522,252,101
523,38,10
524,98,67
525,49,81
526,412,66
527,408,46
528,150,26
529,367,86
530,279,10
531,208,98
532,314,98
533,297,85
534,206,84
535,396,3
536,84,24
537,217,53
538,74,37
539,298,71
540,32,64
541,269,67
542,166,87
543,388,81
544,375,19
545,60,37
546,411,100
547,172,95
548,68,16
549,21,14
550,266,27
551,237,73
552,293,101
553,265,10
554,195,13
555,66,70
556,94,101
557,347,25
558,331,81
559,134,96
560,63,65
561,128,56
562,45,75
563,0,3
564,82,97
565,26,14
566,194,10
567,74,50
568,151,53
569,321,45
570,267,77
571,210,80
572,388,39
573,15,95
574,107,28
575,222,29
576,344,8
577,355,56
578,258,100
579,148,73
580,211,7
581,163,101
582,355,23
583,237,5
584,270,82
585,95,39
586,62,84
587,353,82
588,309,17
589,165,71
590,278,0
591,352,31
592,37,51
593,123,36
594,338,50
595,413,71
596,247,12
597,248,28
598,111,50
599,81,69
600,55,3
601,283,42
602,33,73
603,36,76
604,142,43
605,301,74
606,409,85
607,16,44
608,287,83
609,26,89
610,56,1
611,89,10
612,120,11
613,300,0
614,208,14
615,231,26
616,398,63
617,53,32
618,184,41
619,13,6
620,82,5
621,75,36
622,175,99
623,371,80
624,18,9
625,209,21
626,381,22
627,214,75
628,331,38
629,131,41
630,416,98
631,379,92
632,174,50
633,68,94
634,44,92
635,37,58
636,260,55
637,367,69
638,167,33
639,113,95
640,34,78
641,244,94
642,355,56
643,329,66
644,90,92
645,18,50
646,87,3
647,34,31
648,129,5
649,401,37
650,272,61
651,366,63
652,357,5
653,236,9
654,27,0
655,42,76
656,23,56
657,320,11
658,379,76
659,36,17
660,349,47
661,160,38
662,321,54
663,292,52
664,341,44
665,385,59
666,332,4
667,158,50
668,40,90
669,297,2
670,377,48
671,314,54
672,300,98
673,287,51
674,84,92
675,269,63
676,191,58
677,19,56
678,286,54
679,262,84
680,75,98
681,372,67
682,254,101
683,89,38
684,197,79
685,186,46
686,415,59
687,352,96
688,134,59
689,90,13
690,126,34
691,192,41
692,285,65
693,74,4
694,45,24
695,308,83
696,403,4
697,121,79
698,286,87
699,11,33
700,322,41
701,31,28
702,226,9
703,331,90
704,234,69
705,386,34
706,327,70
707,137,5
708,202,67
709,398,81
710,159,58
711,104,29
712,26,33
713,107,12
714,38,73
715,300,12
716,101,55
717,398,42
718,235,21
719,388,13
720,305,49
721,295,31
722,294,62
723,363,45
724,340,46
725,197,80
726,178,42
727,303,99
728,302,89
729,200,38
730,206,7
731,163,90
732,35,62
733,88,72
734,44,91
735,245,90
736,99,96
737,375,75
738,394,21
739,25,32
740,284,19
741,94,39
742,56,71
743,297,20
744,157,68
745,182,88
746,12,37
747,199,73
748,228,63
749,45,70
750,16,39
751,33,54
752,390,10
753,123,73
754,354,37
755,275,97
756,230,67
757,143,48
758,239,13
759,52,101
760,382,69
761,88,40
762,210,40
763,325,50
764,264,28
765,169,35
766,299,90
767,313,64
768,244,20
769,66,38
770,84,31
771,106,7
772,38,97
773,6,25
774,243,42
775,235,42
776,14,34
777,218,75
778,12,74
779,226,74
780,75,85
781,62,61
782,65,100
783,279,4
784,172,50
785,67,13
786,410,54
787,185,93
788,346,80
789,218,17
790,92,70
791,312,43
792,236,10
793,44,21
794,89,85
795,27,56
796,25,54
797,158,78
798,9,88
799,239,13
800,127,80
801,211,56
802,226,94
803,395,68
804,335,46
805,170,55
806,8,30
807,383,30
808,94,78
809,113,30
810,69,43
811,262,43
812,140,8
813,191,39
814,305,33
815,156,80
816,24,98
817,98,88
818,179,94
819,59,55
820,248,31
821,271,98
822,177,95
823,314,25
824,347,35
825,165,84
826,32,98
827,1,42
828,316,96
829,73,96
830,371,5
831,44,88
832,333,24
833,52,61
834,239,53
835,330,45
836,163,49
837,278,88
838,108,42
839,65,26
840,58,60
841,149,9
842,417,50
843,111,38
844,316,0
845,350,53
846,293,10
847,184,43
848,386,37
849,134,76
850,253,72
851,238,38
852,126,28
853,120,72
854,309,24
855,360,23
856,38,22
857,247,77
858,39,50
859,24,23
860,364,49
861,355,18
862,332,48
863,395,45
864,117,16
865,253,87
866,48,59
867,256,57
868,403,72
869,343,36
870,74,19
871,229,8
872,152,47
873,264,97
874,293,45
875,43,96
876,72,72
877,45,21
878,246,53
879,294,96
880,51,95
881,295,85
882,391,40
883,349,10
884,278,47
885,411,16
886,126,19
887,214,35
888,166,93
889,255,24
890,35,17
891,93,86
892,348,8
893,379,41
894,62,5
895,90,38
896,387,19
897,49,16
898,77,48
899,400,67
900,263,91
901,127,10
902,47,52
903,28,62
904,86,78
905,371,8
906,158,86
907,226,62
908,256,38
909,254,41
910,155,54
911,410,40
912,228,89
913,282,60
914,257,99
915,220,33
916,375,33
917,343,83
918,216,74
919,59,57
920,282,36
921,300,32
922,401,6
923,229,19
924,124,61
925,52,90
926,410,36
927,204,56
928,220,44
929,270,39
930,170,4
931,9,36
932,309,9
933,357,12
934,277,62
935,227,18
936,398,68
937,372,83
938,258,41
939,296,54
940,217,4
941,182,89
942,261,69
943,16,64
944,392,96
945,202,23
946,383,100
947,394,6
948,372,82
949,148,40
950,124,66
951,45,14
952,76,84
953,71,98
954,244,55
955,356,81
956,345,70
957,12,97
958,111,94
959,395,18
960,370,33
961,334,37
962,415,33
963,34,36
964,344,53
965,103,76
966,147,73
967,5,43
968,80,89
969,178,69
970,136,14
971,77,30
972,85,62
973,300,54
974,167,18
975,64,101
976,417,91
977,222,57
978,41,10
979,300,33
980,358,10
981,0,64
982,102,68
983,233,73
984,352,67
985,252,83
986,193,26
987,219,92
988,398,34
989,125,78
990,309,5
991,402,76
992,191,9
993,121,60
994,245,13
995,102,37
996,143,16
997,313,57
998,63,24
999,55,21
1000,277,64
1001,165,50
1002,141,81
1003,314,24
1004,143,74
1005,191,15
1006,404,97
1007,261,20
1008,248,50
1009,119,47
1010,27,58
1011,234,53
1012,348,95
1013,147,47
1014,255,49
1015,315,44
1016,12,88
1017,69,27
1018,80,79
1019,233,79
1020,76,24
1021,258,49
1022,319,72
1023,395,52
1024,130,53
1025,105,30
1026,339,43
1027,77,68
1028,353,47
1029,351,92
1030,211,43
1031,158,55
1032,186,33
1033,173,62
1034,155,79
1035,362,17
1036,190,51
1037,155,84
1038,42,41
1039,62,74
1040,324,2
1041,274,21
1042,85,3
1043,88,34
1044,109,43
1045,148,5
1046,2,60
1047,181,8
1048,41,36
1049,220,52
1050,416,68
1051,279,22
1052,403,66
1053,246,93
1054,401,69
1055,105,20
1056,124,6
1057,178,5
1058,394,48
1059,89,7
1060,399,2
1061,70,16
1062,158,74
1063,414,33
1064,104,13
1065,338,78
1066,246,12
1067,34,2
1068,89,12
1069,235,70
1070,101,83
1071,247,74
1072,115,71
1073,417,60
1074,295,26
1075,59,35
1076,415,25
1077,197,65
1078,360,91
1079,175,33
1080,229,82
1081,355,9
1082,296,51
1083,143,51
1084,92,73
1085,191,36
1086,31,49
1087,273,101
1088,14,14
1089,237,91
1090,101,33
1091,58,12
1092,122,97
1093,396,43
1094,414,40
1095,84,59
1096,151,98
1097,52,34
1098,296,55
1099,376,51
1100,289,34
1101,134,75
1102,132,15
1103,288,46
1104,280,61
1105,22,60
1106,174,38
1107,138,10
1108,417,60
1109,263,73
1110,259,91
1111,129,88
1112,106,99
1113,221,93
1114,377,9
1115,265,88
1116,276,56
1117,317,89
1118,263,48
1119,130,34
1120,351,97
1121,261,69
1122,409,46
1123,39,90
1124,362,56
1125,135,94
1126,68,89
1127,344,42
1128,115,87
1129,153,36
1130,231,51
1131,388,42
1132,49,64
1133,148,94
1134,59,57
1135,65,42
1136,126,100
1137,170,18
1138,149,99
1139,370,86
1140,115,39
1141,358,83
1142,380,94
1143,321,0
1144,342,74
1145,158,90
1146,387,4
1147,250,94
1148,152,54
1149,162,95
1150,103,12
1151,5,33
1152,308,89
1153,25,70
1154,228,6
1155,168,37
1156,129,80
1157,358,27
1158,144,99
1159,310,15
1160,50,51
1161,75,94
1162,99,75
1163,249,41
1164,227,35
1165,10,91
1166,103,62
1167,417,0
1168,115,42
1169,411,1
1170,139,96
1171,276,6
1172,131,39
1173,150,57
1174,357,7
1175,150,97
1176,148,65
1177,205,75
1178,26,93
1179,194,72
1180,229,101
1181,340,85
1182,402,40
1183,179,8
1184,290,63
1185,65,33
1186,77,5
1187,258,75
1188,52,54
1189,282,13
1190,271,11
1191,129,76
1192,207,10
1193,57,81
1194,85,33
1195,384,10
1196,212,38
1197,109,65
1198,35,25
1199,300,15
1200,258,1
1201,253,62
1202,2,85
1203,119,16
1204,371,64
1205,275,93
1206,194,64
1207,358,48
1208,227,3
1209,2,91
1210,383,80
1211,122,50
1212,13,96
1213,167,68
1214,81,98
1215,305,60
1216,109,87
1217,175,52
1218,240,34
1219,333,38
1220,291,66
1221,262,41
1222,235,50
1223,108,92
1224,208,27
1225,385,42
1226,337,65
1227,213,33
1228,175,5
1229,63,17
1230,162,93
1231,44,33
1232,113,15
1233,370,96
1234,75,12
1235,122,6
1236,356,86
1237,20,15
1238,358,81
1239,383,81
1240,76,6
1241,271,12
1242,53,55
1243,281,59
1244,295,30
1245,349,15
1246,51,72
1247,90,15
1248,375,69
1249,326,88
1250,363,19
1251,368,26
1252,336,97
1253,198,13
1254,258,3
1255,189,77
1256,239,98
1257,22,51
1258,154,10
1259,128,97
1260,56,21
1261,51,44
1262,131,89
1263,77,54
1264,327,99
1265,41,51
1266,133,19
1267,254,13
1268,121,79
1269,353,90
1270,178,41
1271,273,44
1272,192,47
1273,74,60
1274,149,57
1275,225,96
1276,378,78
1277,297,92
1278,214,92
1279,115,39
1280,397,98
1281,304,26
1282,95,1
1283,320,78
1284,415,6
1285,166,17
1286,246,99
1287,154,17
1288,13,45
1289,345,95
1290,3,38
1291,88,59
1292,200,12
1293,3,15
1294,47,29
1295,329,36
1296,391,60
1297,242,23
1298,284,35
1299,49,56
1300,226,58
1301,320,78
1302,67,53
1303,392,39
1304,232,35
1305,285,39
1306,204,32
1307,209,66
1308,170,68
1309,317,73
1310,198,55
1311,103,70
1312,339,93
1313,318,0
1314,5,55
1315,377,60
1316,190,3
1317,28,60
1318,151,34
1319,160,78
1320,241,45
1321,243,100
1322,123,74
1323,88,99
1324,115,27
1325,35,22
1326,397,72
1327,361,11
1328,218,91
1329,393,20
1330,183,3
1331,269,80
1332,316,79
1333,271,70
1334,110,73
1335,19,85
1336,294,55
1337,336,8
1338,213,89
1339,15,64
1340,133,75
1341,18,70
1342,246,19
1343,11,17
1344,71,16
1345,383,55
1346,344,7
1347,20,29
1348,89,2
1349,182,91
1350,96,37
1351,57,39
1352,42,48
1353,94,22
1354,51,79
1355,111,11
1356,192,59
1357,136,2
1358,338,31
1359,27,29
1360,361,86
1361,189,66
1362,21,94
1363,271,51
1364,217,98
1365,61,3
1366,274,76
1367,45,20
1368,132,24
1369,69,7
1370,253,86
1371,16,69
1372,211,100
1373,348,34
1374,56,71
1375,215,64
1376,100,94
1377,112,90
1378,160,31
1379,245,74
1380,373,7
1381,150,56
1382,131,32
1383,258,41
1384,344,7
1385,6,53
1386,208,52
1387,157,54
1388,318,10
1389,341,71
1390,400,59
1391,403,23
1392,385,16
1393,296,68
1394,35,99
1395,347,21
1396,290,66
1397,222,36
1398,259,9
1399,8,4
1400,252,63
1401,177,50
1402,111,29
1403,354,54
1404,369,3
1405,397,97
1406,389,4
1407,415,26
1408,416,0
1409,411,41
1410,146,77
1411,165,78
1412,71,5
1413,316,51
1414,41,15
1415,15,44
1416,17,48
1417,223,37
1418,220,27
1419,339,98
1420,220,31
1421,37,5
1422,211,82
1423,276,66
1424,272,10
1425,63,10
1426,302,20
1427,89,62
1428,412,33
1429,345,60
1430,372,96
1431,243,100
1432,90,58
1433,368,101
1434,275,12
1435,230,99
1436,95,58
1437,75,37
1438,323,25
1439,142,39
1440,115,72
1441,164,45
1442,281,74
1443,5,73
1444,86,75
1445,60,81
1446,29,98
1447,373,40
1448,186,23
1449,277,98
1450,403,96
1451,215,48
1452,327,55
1453,152,98
1454,294,42
1455,410,73
1456,241,30
1457,19,31
1458,162,1
1459,381,29
1460,265,34
1461,125,3
1462,148,100
1463,342,50
1464,130,48
1465,316,100
1466,306,86
1467,416,78
1468,155,61
1469,313,67
1470,54,71
1471,369,63
1472,154,13
1473,198,9
1474,238,101
1475,246,23
1476,204,23
1477,276,3
1478,286,36
1479,95,83
1480,151,48
1481,290,40
1482,322,89
1483,84,56
1484,78,66
1485,394,27
1486,276,53
1487,21,6
1488,146,28
1489,229,24
1490,80,19
1491,233,0
1492,99,83
1493,235,67
1494,94,77
1495,192,97
1496,352,74
1497,28,90
1498,336,78
1499,95,27
1500,254,25
1501,386,3
1502,405,55
1503,239,23
1504,196,23
1505,26,21
1506,27,69
1507,63,35
1508,129,17
1509,15,15
1510,156,58
1511,339,91
1512,383,25
1513,359,76
1514,206,97
1515,92,15
1516,141,19
1517,58,24
1518,290,6
1519,326,49
1520,67,88
1521,415,37
1522,352,19
1523,230,25
1524,273,45
1525,307,77
1526,196,85
1527,306,23
1528,85,26
1529,282,33
1530,343,43
1531,325,38
1532,253,19
1533,104,77
1534,358,65
1535,130,98
1536,39,92
1537,169,76
1538,55,67
1539,173,39
1540,4,20
1541,406,38
1542,76,6
1543,251,32
1544,406,85
1545,4,67
1546,329,37
1547,44,3
1548,318,80
1549,198,81
1550,95,44
1551,201,91
1552,343,101
1553,266,91
1554,269,67
1555,286,98
1556,222,57
1557,313,18
1558,372,79
1559,123,30
1560,270,45
1561,231,18
1562,371,20
1563,214,61
1564,231,48
1565,417,92
1566,148,92
1567,336,30
1568,412,2
1569,110,32
1570,261,92
1571,86,77
1572,271,17
1573,369,73
1574,147,34
1575,331,92
1576,247,99
1577,290,81
1578,204,50
1579,345,9
1580,324,93
1581,225,45
1582,373,35
1583,160,45
1584,271,95
1585,262,35
1586,223,65
1587,349,63
1588,99,75
1589,109,32
1590,181,98
1591,389,93
1592,371,97
1593,413,53
1594,76,30
1595,290,45
1596,6,23
1597,386,45
1598,6,20
1599,333,51
1600,180,78
1601,12,19
1602,277,8
1603,13,53
1604,161,42
1605,175,96
1606,272,66
1607,170,39
1608,217,48
1609,197,86
1610,165,30
1611,378,93
1612,123,49
1613,257,26
1614,345,15
1615,106,9
1616,111,75
1617,405,53
1618,181,46
1619,275,17
1620,4,27
1621,368,9
1622,69,19
1623,87,47
1624,159,46
1625,76,72
1626,217,58
1627,22,72
1628,23,21
1629,131,90
1630,259,24
1631,388,57
1632,102,42
1633,147,21
1634,401,56
1635,79,38
1636,108,43
1637,254,29
1638,273,18
1639,167,89
1640,214,39
1641,217,80
1642,383,37
1643,50,56
1644,310,39
1645,216,71
1646,92,8
1647,281,63
1648,394,4
1649,176,74
1650,344,42
1651,125,15
1652,88,25
1653,149,10
1654,260,96
1655,17,80
1656,195,17
1657,372,46
1658,363,79
1659,228,55
1660,340,63
1661,351,6
1662,187,64
1663,155,42
1664,172,10
1665,362,17
1666,222,92
1667,205,51
1668,29,77
1669,86,100
1670,398,42
1671,145,27
1672,42,2
1673,320,4
1674,286,5
1675,359,3
1676,325,7
1677,143,67
1678,276,2
1679,331,67
1680,236,14
1681,78,91
1682,374,57
1683,322,39
1684,23,66
1685,256,48
1686,339,5
1687,221,16
1688,212,83
1689,370,99
1690,117,63
1691,325,39
1692,391,47
1693,324,52
1694,238,38
1695,303,21
1696,257,78
1697,203,44
1698,246,24
1699,54,0
1700,190,47
1701,325,66
1702,288,76
1703,413,9
1704,191,58
1705,344,30
1706,34,76
1707,48,67
1708,161,76
1709,163,85
1710,188,72
1711,112,30
1712,179,20
1713,333,96
1714,131,76
1715,254,28
1716,227,96
1717,275,5
1718,146,69
1719,151,8
1720,372,43
1721,77,21
1722,346,97
1723,52,97
1724,319,75
1725,147,69
1726,37,32
1727,275,68
1728,405,12
1729,335,68
1730,232,84
1731,305,93
1732,158,72
1733,205,65
1734,20,70
1735,371,60
1736,121,76
1737,262,9
1738,46,91
1739,410,95
1740,386,4
1741,159,40
1742,124,67
1743,1,93
1744,363,96
1745,282,25
1746,135,11
1747,406,93
1748,248,56
1749,196,67
1750,51,54
1751,391,72
1752,410,90
1753,273,20
1754,98,51
1755,353,60
1756,84,47
1757,405,45
1758,38,69
1759,337,55
1760,313,81
1761,370,4
1762,27,4
1763,101,4
1764,113,26
1765,356,28
1766,81,85
1767,40,17
1768,15,68
1769,238,32
1770,396,46
1771,339,90
1772,299,2
1773,330,13
1774,159,64
1775,43,96
1776,170,2
1777,402,38
1778,169,69
1779,395,77
1780,62,48
1781,95,21
1782,383,52
1783,79,62
1784,232,75
1785,178,99
1786,405,28
1787,404,76
1788,301,66
1789,181,88
1790,402,26
1791,189,93
1792,179,78
1793,368,31
1794,381,77
1795,395,64
1796,412,68
1797,410,100
1798,147,58
1799,24,42
1800,357,61
1801,408,33
1802,224,14
1803,248,82
1804,239,72
1805,157,99
1806,66,79
1807,321,83
1808,1,76
1809,114,71
1810,102,69
1811,403,53
1812,172,55
1813,240,41
1814,228,29
1815,0,33
1816,178,83
1817,348,45
1818,192,100
1819,364,76
1820,58,96
1821,236,52
1822,171,97
1823,171,48
1824,377,9
1825,165,94
1826,139,77
1827,150,91
1828,223,90
1829,39,8
1830,229,97
1831,297,89
1832,236,94
1833,113,94
1834,179,89
1835,49,47
1836,172,19
1837,260,18
1838,293,62
1839,29,54
1840,307,12
1841,213,53
1842,28,37
1843,32,83
1844,393,8
1845,334,54
1846,114,80
1847,296,92
1848,58,8
1849,338,49
1850,409,44
1851,36,13
1852,134,3
1853,260,7
1854,83,93
1855,378,25
1856,330,68
1857,33,43
1858,242,99
1859,159,95
1860,148,91
1861,231,95
1862,283,46
1863,354,2
1864,236,82
1865,33,34
1866,325,13
1867,326,72
1868,265,56
1869,84,71
1870,261,51
1871,16,25
1872,179,36
1873,200,86
1874,263,77
1875,207,37
1876,172,31
1877,388,82
1878,234,7
1879,340,66
1880,330,81
1881,139,93
1882,60,11
1883,10,44
1884,210,7
1885,316,15
1886,292,2
1887,60,45
1888,62,15
1889,363,83
1890,28,35
1891,300,12
1892,99,20
1893,156,43
1894,236,0
1895,289,72
1896,26,38
1897,52,49
1898,277,28
1899,230,3
1900,152,56
1901,214,59
1902,248,56
1903,242,28
1904,360,16
1905,319,49
1906,253,32
1907,109,67
1908,366,37
1909,332,46
1910,362,57
1911,396,16
1912,6,11
1913,332,68
1914,2,61
1915,11,2
1916,85,3
1917,325,24
1918,391,16
1919,22,96
1920,109,53
1921,110,35
1922,194,55
1923,365,79
1924,164,13
1925,356,72
1926,268,77
1927,362,44
1928,198,48
1929,156,43
1930,262,69
1931,231,66
1932,9,73
1933,244,92
1934,377,1
1935,345,29
1936,163,96
1937,23,55
1938,125,42
1939,115,28
1940,110,7
1941,144,26
1942,238,61
1943,96,87
1944,192,26
1945,128,82
1946,195,100
1947,19,20
1948,32,97
1949,110,59
1950,133,0
1951,37,75
1952,71,74
1953,61,13
1954,368,20
1955,251,34
1956,88,63
1957,92,0
1958,3,62
1959,175,1
1960,26,88
1961,415,65
1962,126,87
1963,263,6
1964,214,47
1965,388,19
1966,385,12
1967,378,23
1968,261,82
1969,414,89
1970,3,85
1971,283,40
1972,336,82
1973,2,14
1974,109,46
1975,43,35
1976,2,53
1977,40,38
1978,169,84
1979,252,66
1980,359,89
1981,190,70
1982,68,17
1983,134,2
1984,415,34
1985,305,14
1986,369,30
1987,252,80
1988,125,18
1989,167,77
1990,343,42
1991,264,97
1992,126,59
1993,373,46
1994,355,50
1995,313,38
1996,243,78
1997,179,44
1998,373,89
1999,412,10
2000,275,80
2001,386,92
2002,153,53
2003,18,29
2004,166,12
2005,49,13
2006,125,7
2007,320,20
2008,77,28
2009,308,75
2010,124,0
2011,243,1
2012,287,18
2013,259,66
2014,356,26
2015,184,57
2016,250,0
2017,279,9
2018,162,85
2019,87,89
2020,162,48
2021,73,9
2022,412,92
2023,221,11
2024,417,82
2025,326,31
2026,287,8
2027,217,74
2028,122,71
2029,290,92
2030,398,43
2031,104,0
2032,338,28
2033,252,29
2034,20,90
2035,307,65
2036,230,78
2037,226,15
2038,409,97
2039,305,77
2040,205,0
2041,83,43
2042,372,66
2043,411,36
2044,152,29
2045,395,6
2046,235,2
2047,240,38
2048,156,17
2049,118,1
2050,351,25
2051,185,85
2052,312,48
2053,106,99
2054,59,99
2055,170,75
2056,160,31
2057,282,75
2058,181,73
2059,79,65
2060,411,84
2061,65,68
2062,18,38
2063,311,97
2064,357,15
2065,369,1
2066,172,44
2067,175,56
2068,32,94
2069,152,97
2070,77,82
2071,126,29
2072,194,20
2073,345,63
2074,39,79
2075,392,72
2076,33,22
2077,18,22
2078,356,62
2079,33,27
2080,87,37
2081,301,6
2082,130,0
2083,1,98
2084,85,21
2085,20,5
2086,174,67
2087,34,26
2088,74,72
2089,295,10
2090,122,5
2091,232,75
2092,116,101
2093,296,94
2094,220,32
2095,222,71
2096,247,38
2097,391,38
2098,320,63
2099,328,66
2100,393,8
2101,197,30
2102,220,29
2103,326,30
2104,165,48
2105,350,45
2106,301,20
2107,402,34
2108,46,82
2109,223,80
2110,137,15
2111,318,48
2112,355,57
2113,262,37
2114,40,13
2115,159,31
2116,204,76
2117,81,69
2118,23,62
2119,234,35
2120,252,70
2121,233,0
2122,353,45
2123,18,2
2124,239,38
2125,317,34
2126,205,42
2127,411,69
2128,236,79
2129,131,79
2130,16,57
2131,159,73
2132,199,76
2133,366,66
2134,221,59
2135,88,52
2136,241,68
2137,156,17
2138,333,87
2139,333,35
2140,373,15
2141,98,8
2142,338,42
2143,396,47
2144,414,23
2145,226,90
2146,68,89
2147,121,39
2148,232,70
2149,268,29
2150,320,16
2151,68,100
2152,44,15
2153,197,42
2154,188,100
2155,108,86
2156,403,52
2157,122,92
2158,318,53
2159,145,94
2160,194,82
2161,166,51
2162,412,20
2163,414,73
2164,327,20
2165,393,17
2166,403,7
2167,208,78
2168,280,91
2169,10,91
2170,22,34
2171,157,26
2172,149,76
2173,37,78
2174,147,53
2175,319,56
2176,400,55
2177,363,69
2178,91,32
2179,317,32
2180,279,27
2181,71,30
2182,21,54
2183,20,21
2184,153,17
2185,71,64
2186,15,37
2187,164,17
2188,277,46
2189,102,81
2190,326,98
2191,49,48
2192,340,82
2193,19,35
2194,10,84
2195,340,81
2196,409,33
2197,159,88
2198,111,87
2199,76,16
2200,290,59
2201,332,68
2202,294,87
2203,411,17
2204,80,78
2205,149,9
2206,296,52
2207,0,53
2208,354,73
2209,178,10
2210,118,34
2211,193,76
2212,393,52
2213,328,99
2214,205,56
2215,222,29
2216,352,18
2217,249,42
2218,245,34
2219,6,94
2220,167,45
2221,386,71
2222,410,86
2223,190,49
2224,203,99
2225,21,84
2226,97,82
2227,381,44
2228,228,92
2229,229,65
2230,367,88
2231,276,17
2232,307,41
2233,396,37
2234,84,76
2235,407,30
2236,322,53
2237,32,37
2238,160,86
2239,155,68
2240,89,91
2241,384,13
2242,103,50
2243,375,4
2244,142,2
2245,181,74
2246,107,86
2247,120,68
2248,209,22
2249,180,73
2250,390,31
2251,315,60
2252,261,28
2253,0,24
2254,343,56
2255,190,69
2256,91,26
2257,107,58
2258,92,83
2259,288,78
2260,67,86
2261,270,83
2262,223,18
2263,329,96
2264,6,58
2265,328,2
2266,184,71
2267,85,60
2268,64,77
2269,317,90
2270,59,9
2271,132,52
2272,310,12
2273,155,50
2274,166,28
2275,231,59
2276,296,7
2277,393,57
2278,57,16
2279,317,86
2280,126,19
2281,294,38
2282,240,51
2283,287,85
2284,196,60
2285,110,71
2286,51,39
2287,201,101
2288,235,83
2289,387,26
2290,301,4
2291,21,51
2292,314,18
2293,193,101
2294,343,94
2295,312,10
2296,301,50
2297,223,78
2298,39,21
2299,74,7
2300,94,70
2301,147,2
2302,114,85
2303,109,2
2304,94,73
2305,396,78
2306,140,36
2307,304,67
2308,399,82
2309,268,73
2310,263,85
2311,316,77
2312,26,80
2313,295,25
2314,45,19
2315,60,63
2316,407,17
2317,141,2
2318,323,74
2319,215,96
2320,48,22
2321,362,79
2322,260,6
2323,386,46
2324,373,27
2325,239,7
2326,343,28
2327,103,78
2328,58,40
2329,90,29
2330,312,3
2331,193,2
2332,374,49
2333,251,77
2334,191,12
2335,110,22
2336,331,23
2337,72,18
2338,234,70
2339,3,44
2340,116,53
2341,314,49
2342,258,20
2343,20,80
2344,3,56
2345,234,48
2346,19,44
2347,19,94
2348,291,51
2349,168,63
2350,223,98
2351,202,89
2352,178,64
2353,152,23
2354,97,81
2355,60,15
2356,100,88
2357,359,99
2358,104,92
2359,354,96
2360,31,100
2361,118,9
2362,171,89
2363,155,77
2364,185,13
2365,183,28
2366,5,62
2367,190,7
2368,145,55
2369,254,17
2370,32,39
2371,273,57
2372,29,96
2373,394,89
2374,400,61
2375,321,8
2376,179,61
2377,417,72
2378,251,69
2379,107,20
2380,245,35
2381,353,26
2382,339,4
2383,399,83
2384,315,16
2385,46,11
2386,169,57
2387,414,20
2388,365,95
2389,319,22
2390,231,99
2391,42,63
2392,47,95
