100,2,70
32,2,58
129,2,5
180,3,66
314,5,85
239,5,13
26,5,72
79,3,17
202,5,85
37,5,72
262,2,32
264,3,77
83,2,43
193,1,23
290,3,82
138,2,77
115,3,33
26,3,72
131,2,34
318,3,93
142,5,72
146,5,15
24,3,88
279,5,58
56,1,10
142,4,72
65,4,95
220,2,42
114,1,51
21,2,38
84,3,64
14,5,22
167,5,4
256,1,35
129,3,5
131,4,34
144,5,36
322,1,33
263,1,62
215,5,24
251,1,64
171,2,89
151,4,63
201,3,79
282,2,22
162,4,36
78,1,30
270,5,23
312,2,71
60,5,17
245,5,45
128,1,53
29,5,5
65,1,95
266,4,42
148,1,11
28,1,11
78,2,30
319,5,84
97,3,76
323,4,33
288,2,48
261,2,7
179,3,23
235,5,49
137,2,14
26,4,72
303,4,23
76,3,0
299,4,101
58,3,22
109,1,76
106,2,59
2,2,10
284,2,38
252,4,16
269,5,38
152,1,74
305,3,53
209,3,19
90,5,78
230,4,41
7,1,45
56,2,10
91,2,5
285,3,35
315,2,49
272,3,46
164,1,70
265,5,73
208,1,64
99,4,53
252,1,16
177,2,46
146,2,15
311,4,33
210,4,84
127,3,69
64,1,5
61,1,79
295,2,28
299,3,101
53,1,85
21,3,38
71,2,13
86,1,35
150,5,84
232,2,25
288,3,48
66,5,60
53,5,85
118,3,72
117,4,86
143,5,45
187,1,2
49,1,33
306,5,97
259,4,45
239,1,13
201,5,79
266,5,42
161,1,84
314,4,85
183,3,5
144,2,36
192,1,21
28,3,11
65,5,95
119,1,73
101,1,90
172,4,50
154,5,83
174,4,90
94,3,10
31,1,78
239,2,13
181,3,85
295,1,28
163,1,13
165,1,53
59,2,10
265,1,73
52,2,47
133,2,58
241,2,32
25,3,72
215,4,24
8,5,101
42,1,70
241,1,32
19,2,76
218,2,76
143,2,45
65,2,95
168,3,15
71,5,13
211,2,64
157,3,100
72,2,34
42,3,70
18,5,31
271,4,60
243,3,36
255,1,27
270,2,23
116,2,51
211,1,64
135,1,18
219,1,72
215,3,24
34,1,23
108,4,18
66,2,60
323,2,33
166,5,16
174,2,90
291,1,36
243,2,36
67,5,5
2,5,10
152,3,74
27,1,71
228,2,9
149,2,88
103,5,50
54,1,13
214,1,62
14,4,22
251,2,64
290,1,82
59,1,10
203,4,2
289,3,25
223,4,8
292,4,2
45,5,46
306,1,97
92,4,10
305,1,53
43,1,52
264,5,77
174,3,90
318,4,93
103,4,50
301,5,23
289,2,25
263,5,62
119,4,73
165,2,53
250,2,61
81,5,11
232,5,25
89,2,69
291,2,36
212,1,4
210,3,84
102,2,32
6,2,85
123,3,21
205,2,72
255,4,27
198,1,5
134,3,100
240,2,34
128,4,53
105,4,62
212,4,4
208,4,64
68,3,5
51,5,49
3,1,14
95,2,101
42,5,70
24,5,88
242,1,87
219,4,72
265,3,73
33,4,3
159,5,68
275,2,65
109,5,76
123,5,21
229,2,80
122,2,45
105,3,62
118,5,72
182,4,44
56,4,10
146,4,15
24,1,88
101,4,90
262,4,32
136,4,74
189,2,23
139,2,58
136,3,74
30,5,34
268,3,55
151,5,63
262,5,32
22,2,28
93,2,94
7,4,45
217,4,101
200,1,86
238,1,67
284,5,38
112,4,58
42,2,70
2,1,10
322,5,33
305,4,53
162,2,36
6,4,85
316,5,93
153,4,49
148,5,11
94,1,10
167,1,4
320,2,49
207,5,101
43,4,52
199,1,30
151,3,63
225,3,19
116,5,51
15,1,70
50,5,44
196,4,80
80,3,60
48,5,37
257,4,96
189,5,23
247,3,28
145,3,57
286,3,70
249,3,54
58,1,22
235,2,49
130,1,10
22,5,28
164,4,70
45,1,46
280,4,45
212,2,4
271,1,60
16,5,26
126,3,16
75,3,16
40,1,74
218,4,76
123,4,21
39,4,70
44,2,33
73,4,5
43,5,52
198,2,5
13,3,19
106,4,59
114,4,51
33,5,3
111,4,35
204,1,4
228,4,9
163,4,13
171,3,89
290,5,82
38,1,70
139,3,58
139,1,58
105,2,62
280,2,45
16,2,26
275,5,65
212,3,4
114,2,51
324,5,90
220,5,42
207,4,101
273,5,35
269,1,38
273,1,35
292,1,2
280,1,45
260,4,77
117,3,86
60,4,17
5,2,10
149,4,88
236,2,77
201,2,79
288,1,48
316,4,93
89,4,69
141,2,88
141,1,88
296,1,16
193,4,23
226,3,43
286,2,70
240,1,34
197,4,82
181,1,85
20,4,84
271,5,60
199,3,30
178,2,0
193,3,23
80,1,60
260,2,77
307,1,29
19,5,76
132,4,82
290,4,82
254,2,4
19,3,76
263,2,62
280,3,45
64,4,5
229,1,80
270,3,23
233,2,33
54,3,13
62,2,15
255,5,27
90,2,78
227,5,17
186,3,91
78,4,30
302,1,32
14,3,22
87,5,68
203,3,2
111,5,35
190,2,70
4,5,70
67,4,5
226,1,43
131,1,34
220,4,42
32,4,58
187,3,2
269,3,38
111,2,35
289,1,25
137,4,14
257,2,96
41,1,35
213,3,35
45,4,46
165,5,53
4,2,70
34,2,23
191,5,64
11,3,26
293,3,17
213,1,35
241,3,32
120,1,77
110,1,101
101,3,90
211,3,64
291,4,36
318,1,93
278,2,10
312,4,71
77,3,32
289,4,25
140,2,30
238,3,67
112,1,58
